SourceCountry,OrderNumber,ProdTime,ItemNumber,Description,SerialNumber,QuantityProduced,CustomerName,DestinationCountry,GoodsOwner,TrackingNumber,DataType,FlowDirection,FlowType
DK,FP-2502,22:07.6,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854322454,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,22:07.6,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854322453,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,23:38.5,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854357165,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,23:38.5,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854357166,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,23:38.6,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854357167,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,23:38.6,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854357168,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,23:38.6,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854357169,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,23:38.6,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854357174,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,23:38.6,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854357173,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,23:38.6,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854357172,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,23:38.6,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854357171,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,23:38.6,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854357170,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,23:38.6,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854357175,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,23:38.6,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854357176,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,23:38.6,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854357177,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,23:38.6,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854357178,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,23:38.7,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854357179,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,23:38.7,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854357184,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,23:38.7,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854357183,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,23:38.7,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854357182,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,23:38.7,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854357181,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,23:38.7,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854357180,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,24:48.7,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328038,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,24:48.7,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328039,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,24:48.7,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328040,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,24:48.7,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328041,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,24:48.7,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328042,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,24:48.7,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328047,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,24:48.7,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328046,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,24:48.8,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328045,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,24:48.8,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328044,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,24:48.8,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328043,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,24:48.8,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328048,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,24:48.8,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328049,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,24:48.8,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328050,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,24:48.8,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328051,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,24:48.8,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328052,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,24:48.8,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328057,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,24:48.8,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328056,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,24:48.9,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328055,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,24:48.9,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328054,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,24:48.9,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328053,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,25:52.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328138,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,25:52.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328139,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,25:52.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328140,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,25:52.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328141,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,25:52.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328142,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,25:52.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328147,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,25:52.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328146,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,25:52.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328145,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,25:52.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328144,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,25:52.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328143,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,25:52.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328148,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,25:52.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328149,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,25:52.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328150,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,25:52.4,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328151,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,25:52.4,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328152,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,25:52.4,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328157,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,25:52.4,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328156,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,25:52.4,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328155,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,25:52.4,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328154,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,25:52.4,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328153,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,27:02.2,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328178,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,27:02.2,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328179,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,27:02.2,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328180,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,27:02.2,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328181,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,27:02.2,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328182,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,27:02.2,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328187,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,27:02.2,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328186,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,27:02.2,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328185,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,27:02.2,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328184,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,27:02.2,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328183,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,27:02.2,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328188,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,27:02.2,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328189,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,27:02.2,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328190,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,27:02.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328191,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,27:02.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328192,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,27:02.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328197,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,27:02.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328196,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,27:02.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328195,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,27:02.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328194,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,27:02.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328193,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,28:17.2,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854324958,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,28:17.2,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854324959,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,28:17.2,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854324960,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,28:17.2,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854324961,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,28:17.2,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854324962,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,28:17.2,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854324967,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,28:17.2,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854324966,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,28:17.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854324965,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,28:17.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854324964,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,28:17.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854324963,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,28:17.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854324968,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,28:17.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854324969,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,28:17.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854324970,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,28:17.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854324971,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,28:17.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854324972,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,28:17.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854324977,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,28:17.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854324976,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,28:17.4,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854324975,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,28:17.4,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854324974,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,28:17.4,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854324973,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,30:10.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328498,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,30:10.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328499,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,30:10.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328500,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,30:10.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328501,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,30:10.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328502,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,30:10.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328507,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,30:10.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328506,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,30:10.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328505,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,30:10.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328504,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,30:10.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328503,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,30:10.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328508,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,30:10.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328509,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,30:10.4,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328510,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,30:10.4,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328511,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,30:10.4,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328512,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,30:10.4,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328517,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,30:10.4,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328516,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,30:10.4,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328515,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,30:10.4,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328514,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,30:10.4,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328513,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,33:45.0,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328018,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,33:45.0,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328019,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,33:45.0,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328020,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,33:45.0,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328021,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,33:45.0,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328022,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,33:45.0,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328027,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,33:45.1,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328026,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,33:45.1,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328025,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,33:45.1,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328024,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,33:45.1,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328023,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,33:45.1,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328028,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,33:45.1,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328029,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,33:45.1,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328030,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,33:45.1,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328031,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,33:45.1,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328032,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,33:45.1,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328037,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,33:45.2,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328036,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,33:45.2,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328035,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,33:45.2,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328034,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,33:45.2,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854328033,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,34:59.7,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329678,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,34:59.7,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329679,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,34:59.7,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329680,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,34:59.7,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329681,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,34:59.7,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329682,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,34:59.7,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329687,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,34:59.7,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329686,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,34:59.8,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329685,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,34:59.8,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329684,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,34:59.8,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329683,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,34:59.8,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329688,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,34:59.8,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329689,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,34:59.8,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329690,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,34:59.8,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329691,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,34:59.8,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329692,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,34:59.8,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329697,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,34:59.8,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329696,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,34:59.9,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329695,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,34:59.9,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329694,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,34:59.9,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329693,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,36:18.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329358,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,36:18.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329359,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,36:18.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329360,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,36:18.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329361,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,36:18.3,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329362,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,36:18.4,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329367,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,36:18.4,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329366,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,36:18.4,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329365,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,36:18.4,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329364,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,36:18.4,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329363,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,36:18.4,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329368,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,36:18.4,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329369,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,36:18.4,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329370,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,36:18.4,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329371,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,36:18.4,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329372,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,36:18.4,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329377,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,36:18.5,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329376,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2502,36:18.5,A920Pro-2AW-RE6-20EU#FP,Terminal A920Pro,1854329375,1,Production Order,DK,Flatpay,,Flow,In,Production
